nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
1 800 FLOWERS COM,CMN,68243Q106,780,85013,SH,DFND,1,85013,0,0,
1 800 FLOWERS COM,CMN,68243Q106,1,100,SH,DFND,1,100,0,0,Call
1ST SOURCE CORP,CMN,336901103,526,14723,SH,DFND,1,14723,0,0,
1ST SOURCE CORP,CMN,336901103,790,22134,SH,DFND,2,22134,0,0,
21VIANET GROUP INC,CMN,90138A103,386,48596,SH,DFND,1,48596,0,0,
2U INC,CMN,90214J101,1198,31276,SH,DFND,1,31276,0,0,
2U INC,CMN,90214J101,226,5915,SH,DFND,2,5915,0,0,
3-D SYS CORP DEL,CMN,88554D205,7982,444681,SH,DFND,1,444681,0,0,
3-D SYS CORP DEL,CMN,88554D205,14841,826800,SH,DFND,1,826800,0,0,Put
3-D SYS CORP DEL,CMN,88554D205,2389,133100,SH,DFND,1,133100,0,0,Call
3-D SYS CORP DEL,CMN,88554D205,718,40012,SH,DFND,2,40012,0,0,
3M CO,CMN,88579Y101,196452,1114746,SH,DFND,1,1059539,0,55207,
3M CO,CMN,88579Y101,33307,189000,SH,DFND,1,189000,0,0,Call
3M CO,CMN,88579Y101,59407,337100,SH,DFND,1,337100,0,0,Put
3M CO,CMN,88579Y101,236358,1341190,SH,DFND,2,1190940,0,150250,
3M CO,CMN,88579Y101,3621,20548,SH,DFND,6,20548,0,0,
500 COM LTD,CMN,33829R100,1127,63908,SH,DFND,1,63908,0,0,
500 COM LTD,CMN,33829R100,44,2500,SH,DFND,1,2500,0,0,Put
500 COM LTD,CMN,33829R100,19,1100,SH,DFND,1,1100,0,0,Call
51JOB INC,CMN,316827104,885,26507,SH,DFND,1,26507,0,0,
58 COM INC,CMN,31680Q104,20019,420034,SH,DFND,1,420034,0,0,
58 COM INC,CMN,31680Q104,458,9600,SH,DFND,1,9600,0,0,Put
58 COM INC,CMN,31680Q104,1301,27300,SH,DFND,1,27300,0,0,Call
58 COM INC,CMN,31680Q104,9587,201146,SH,DFND,2,201146,0,0,
58 COM INC,CMN,31680Q104,298,6261,SH,DFND,3,3805,0,2456,
8POINT3 ENERGY PARTNERS LP,CMN,282539105,151,10486,SH,DFND,1,10486,0,0,
8X8 INC NEW,CMN,282914100,2482,160863,SH,DFND,1,160863,0,0,
8X8 INC NEW,CMN,282914100,366,23696,SH,DFND,2,23696,0,0,
A H BELO CORP,CMN,001282102,411,55942,SH,DFND,1,55942,0,0,
A10 NETWORKS INC,CMN,002121101,5111,478103,SH,DFND,1,478103,0,0,
A10 NETWORKS INC,CMN,002121101,336,31422,SH,DFND,2,31422,0,0,
AAON INC,CMN,000360206,284,9853,SH,DFND,1,9853,0,0,
AAR CORP,CMN,000361105,2375,75838,SH,DFND,1,74531,0,1307,
AAR CORP,CMN,000361105,620,19805,SH,DFND,2,19805,0,0,
AARONS INC,CMN,002535300,14394,566260,SH,DFND,1,566260,0,0,
AARONS INC,CMN,002535300,18,700,SH,DFND,1,700,0,0,Call
AARONS INC,CMN,002535300,3,100,SH,DFND,1,100,0,0,Put
AARONS INC,CMN,002535300,8329,327637,SH,DFND,2,327637,0,0,
ABAXIS INC,CMN,002567105,454,8803,SH,DFND,1,8803,0,0,
ABB LTD,CMN,000375204,277,12293,SH,DFND,1,12083,0,210,
ABB LTD,CMN,000375204,565,25100,SH,DFND,1,25100,0,0,Call
ABB LTD,CMN,000375204,236,10500,SH,DFND,1,10500,0,0,Put
ABB LTD,CMN,000375204,13061,580243,SH,DFND,2,580243,0,0,
ABB LTD,CMN,000375204,264,11733,SH,DFND,5,11733,0,0,
ABB LTD,CMN,000375204,1589,70611,SH,DFND,6,70611,0,0,
ABBOTT LABS,CMN,002824100,347767,8223386,SH,DFND,1,5193994,0,3029392,
ABBOTT LABS,CMN,002824100,22883,541100,SH,DFND,1,541100,0,0,Put
ABBOTT LABS,CMN,002824100,24418,577400,SH,DFND,1,577400,0,0,Call
ABBOTT LABS,CMN,002824100,521958,12342352,SH,DFND,2,11594524,0,747828,
ABBOTT LABS,CMN,002824100,63985,1513008,SH,DFND,3,426,0,1512582,
ABBOTT LABS,CMN,002824100,3968,93826,SH,DFND,4,0,0,93826,
ABBOTT LABS,CMN,002824100,42443,1003620,SH,DFND,5,4502,0,999118,
ABBOTT LABS,CMN,002824100,5133,121381,SH,DFND,6,121381,0,0,
ABBOTT LABS,CMN,002824100,1086,25679,SH,OTR,"6,2",0,25679,0,
ABBVIE INC,CMN,00287Y109,207042,3282729,SH,DFND,1,1805410,0,1477319,
ABBVIE INC,CMN,00287Y109,39103,620000,SH,DFND,1,620000,0,0,Call
ABBVIE INC,CMN,00287Y109,46508,737400,SH,DFND,1,737400,0,0,Put
ABBVIE INC,CMN,00287Y109,215522,3417184,SH,DFND,2,3324887,0,92297,
ABBVIE INC,CMN,00287Y109,1644,26068,SH,DFND,3,557,0,25511,
ABBVIE INC,CMN,00287Y109,412,6535,SH,DFND,5,1935,0,4600,
ABBVIE INC,CMN,00287Y109,4483,71077,SH,DFND,6,71077,0,0,
ABBVIE INC,CMN,00287Y109,1444,22898,SH,OTR,"6,2",0,22898,0,
ABEONA THERAPEUTICS INC,CMN,00289Y107,411,68452,SH,DFND,1,68452,0,0,
ABERCROMBIE & FITCH CO,CMN,002896207,15854,997715,SH,DFND,1,997715,0,0,
ABERCROMBIE & FITCH CO,CMN,002896207,3566,224400,SH,DFND,1,224400,0,0,Put
ABERCROMBIE & FITCH CO,CMN,002896207,3594,226200,SH,DFND,1,226200,0,0,Call
ABERCROMBIE & FITCH CO,CMN,002896207,1116,70260,SH,DFND,2,70260,0,0,
ABIOMED INC,CMN,003654100,45396,353054,SH,DFND,1,353054,0,0,
ABIOMED INC,CMN,003654100,30168,234623,SH,DFND,2,233734,0,889,
ABM INDS INC,CMN,000957100,4173,105119,SH,DFND,1,105119,0,0,
ABM INDS INC,CMN,000957100,74192,1868812,SH,DFND,2,1764286,0,104526,
ABRAXAS PETE CORP,CMN,003830106,34,20308,SH,DFND,1,20308,0,0,
AC IMMUNE SA,CMN,H00263105,479,29111,SH,DFND,1,29111,0,0,
ACACIA COMMUNICATIONS INC,CMN,00401C108,888,8601,SH,DFND,1,8601,0,0,
ACACIA RESH CORP,CMN,003881307,3457,530203,SH,DFND,1,530203,0,0,
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,55118,1112375,SH,DFND,1,1112375,0,0,
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,4668,94200,SH,DFND,1,94200,0,0,Put
ACADIA HEALTHCARE COMPANY IN,CMN,00404A109,32111,648056,SH,DFND,2,648056,0,0,
ACADIA PHARMACEUTICALS INC,CMN,004225108,21062,662108,SH,DFND,1,662108,0,0,
ACADIA PHARMACEUTICALS INC,CMN,004225108,3181,100000,SH,DFND,1,100000,0,0,Call
ACADIA PHARMACEUTICALS INC,CMN,004225108,16448,517083,SH,DFND,2,517083,0,0,
ACADIA RLTY TR,CMN,004239109,10053,277406,SH,DFND,1,277406,0,0,
ACADIA RLTY TR,CMN,004239109,106255,2931976,SH,DFND,2,2738152,0,193824,
ACADIA RLTY TR,CMN,004239109,339,9351,SH,DFND,6,9351,0,0,
ACCELERATE DIAGNOSTICS INC,CMN,00430H102,472,17328,SH,DFND,1,17328,0,0,
ACCELERON PHARMA INC,CMN,00434H108,13138,363021,SH,DFND,1,363021,0,0,
ACCELERON PHARMA INC,CMN,00434H108,431,11900,SH,DFND,1,11900,0,0,Put
ACCELERON PHARMA INC,CMN,00434H108,17095,472362,SH,DFND,2,472362,0,0,
ACCENTURE PLC IRELAND,CMN,G1151C101,277162,2268655,SH,DFND,1,2187595,0,81060,
ACCENTURE PLC IRELAND,CMN,G1151C101,24471,200300,SH,DFND,1,200300,0,0,Call
ACCENTURE PLC IRELAND,CMN,G1151C101,16994,139100,SH,DFND,1,139100,0,0,Put
ACCENTURE PLC IRELAND,CMN,G1151C101,183638,1503131,SH,DFND,2,1432896,0,70235,
ACCENTURE PLC IRELAND,CMN,G1151C101,3615,29587,SH,DFND,6,29587,0,0,
ACCENTURE PLC IRELAND,CMN,G1151C101,1769,14478,SH,OTR,"6,2",0,14478,0,
ACCO BRANDS CORP,CMN,00081T108,5335,553471,SH,DFND,1,553471,0,0,
ACCO BRANDS CORP,CMN,00081T108,806,83647,SH,DFND,2,83647,0,0,
ACCO BRANDS CORP,CMN,00081T108,376,39038,SH,DFND,6,39038,0,0,
ACCURAY INC,CMN,004397105,219,34448,SH,DFND,1,34448,0,0,
ACCURAY INC,CMN,004397105,637,100000,SH,DFND,1,100000,0,0,Put
ACCURIDE CORP NEW,CMN,00439T206,89,34810,SH,DFND,1,34810,0,0,
ACELRX PHARMACEUTICALS INC,CMN,00444T100,123,31561,SH,DFND,1,31561,0,0,
ACETO CORP,CMN,004446100,557,29320,SH,DFND,1,29320,0,0,
ACETO CORP,CMN,004446100,249,13109,SH,DFND,2,13109,0,0,
ACHAOGEN INC,CMN,004449104,128,26689,SH,DFND,1,26689,0,0,
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,37247,4598449,SH,DFND,1,4598449,0,0,
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,125,15400,SH,DFND,1,15400,0,0,Put
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,530,65400,SH,DFND,1,65400,0,0,Call
ACHILLION PHARMACEUTICALS IN,CMN,00448Q201,7296,900791,SH,DFND,2,900791,0,0,
ACI WORLDWIDE INC,CMN,004498101,3775,194797,SH,DFND,1,194797,0,0,
ACI WORLDWIDE INC,CMN,004498101,2207,113898,SH,DFND,2,113898,0,0,
ACORDA THERAPEUTICS INC,CMN,00484M106,12204,584502,SH,DFND,1,584502,0,0,
ACORDA THERAPEUTICS INC,CNV,00484MAA4,1882,2307000,PRN,DFND,1,2307000,0,0,
ACORDA THERAPEUTICS INC,CMN,00484M106,2929,140270,SH,DFND,2,140270,0,0,
ACTIVE POWER INC,CMN,00504W308,14,52323,SH,DFND,1,52323,0,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,172577,3895653,SH,DFND,1,3895653,0,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,16028,361800,SH,DFND,1,361800,0,0,Call
ACTIVISION BLIZZARD INC,CMN,00507V109,33947,766300,SH,DFND,1,766300,0,0,Put
ACTIVISION BLIZZARD INC,CMN,00507V109,27797,627461,SH,DFND,2,623003,0,4458,
ACTIVISION BLIZZARD INC,CMN,00507V109,533,12031,SH,DFND,6,12031,0,0,
ACTIVISION BLIZZARD INC,CMN,00507V109,699,15779,SH,DFND,7,15779,0,0,
ACTUA CORP,CMN,005094107,375,28950,SH,DFND,1,28950,0,0,
ACTUANT CORP,CMN,00508X203,7124,306552,SH,DFND,1,306552,0,0,
ACTUANT CORP,CMN,00508X203,26,1100,SH,DFND,1,1100,0,0,Call
ACTUANT CORP,CMN,00508X203,440,18921,SH,DFND,2,18921,0,0,
ACUITY BRANDS INC,CMN,00508Y102,36405,137586,SH,DFND,1,134186,0,3400,
ACUITY BRANDS INC,CMN,00508Y102,2249,8500,SH,DFND,1,8500,0,0,Call
ACUITY BRANDS INC,CMN,00508Y102,14223,53754,SH,DFND,2,52430,0,1324,
ACUITY BRANDS INC,CMN,00508Y102,400,1510,SH,DFND,3,12,0,1498,
ACXIOM CORP,CMN,005125109,2698,101229,SH,DFND,1,101229,0,0,
ACXIOM CORP,CMN,005125109,11,400,SH,DFND,1,400,0,0,Put
ACXIOM CORP,CMN,005125109,139,5200,SH,DFND,1,5200,0,0,Call
ACXIOM CORP,CMN,005125109,1652,61974,SH,DFND,2,61974,0,0,
ACXIOM CORP,CMN,005125109,370,13872,SH,DFND,6,13872,0,0,
ADAMAS PHARMACEUTICALS INC,CMN,00548A106,247,15031,SH,DFND,1,15031,0,0,
ADCARE HEALTH SYSTEMS INC,CMN,00650W300,2352,1130935,SH,DFND,1,1130935,0,0,
ADECOAGRO S A,CMN,L00849106,167,14680,SH,DFND,1,14680,0,0,
ADEPTUS HEALTH INC,CMN,006855100,18939,439925,SH,DFND,2,439925,0,0,
ADOBE SYS INC,CMN,00724F101,87209,803477,SH,DFND,1,800662,0,2815,
ADOBE SYS INC,CMN,00724F101,51969,478800,SH,DFND,1,478800,0,0,Put
ADOBE SYS INC,CMN,00724F101,38022,350300,SH,DFND,1,350300,0,0,Call
ADOBE SYS INC,CMN,00724F101,146718,1351740,SH,DFND,2,1302251,0,49489,
ADOBE SYS INC,CMN,00724F101,2914,26845,SH,DFND,6,26845,0,0,
ADOBE SYS INC,CMN,00724F101,1336,12312,SH,OTR,"6,2",0,12312,0,
ADTRAN INC,CMN,00738A106,3303,172559,SH,DFND,1,172559,0,0,
ADTRAN INC,CMN,00738A106,702,36700,SH,DFND,1,36700,0,0,Call
ADTRAN INC,CMN,00738A106,253,13200,SH,DFND,1,13200,0,0,Put
ADTRAN INC,CMN,00738A106,237,12359,SH,DFND,2,12359,0,0,
ADURO BIOTECH INC,CMN,00739L101,326,26206,SH,DFND,1,26206,0,0,
ADVANCE AUTO PARTS INC,CMN,00751Y106,35833,240298,SH,DFND,1,240288,0,10,
ADVANCE AUTO PARTS INC,CMN,00751Y106,1506,10100,SH,DFND,1,10100,0,0,Put
ADVANCE AUTO PARTS INC,CMN,00751Y106,3698,24800,SH,DFND,1,24800,0,0,Call
ADVANCE AUTO PARTS INC,CMN,00751Y106,98220,658666,SH,DFND,2,629609,0,29057,
ADVANCE AUTO PARTS INC,CMN,00751Y106,196,1314,SH,DFND,6,1314,0,0,
ADVANCE AUTO PARTS INC,CMN,00751Y106,272,1822,SH,OTR,"6,2",0,1822,0,
ADVANCED ENERGY INDS,CMN,007973100,5135,108518,SH,DFND,1,108518,0,0,
ADVANCED ENERGY INDS,CMN,007973100,8319,175804,SH,DFND,2,175804,0,0,
ADVANCED MICRO DEVICES INC,CMN,007903107,44487,6438094,SH,DFND,1,6438094,0,0,
ADVANCED MICRO DEVICES INC,CMN,007903107,10926,1581200,SH,DFND,1,1581200,0,0,Put
ADVANCED MICRO DEVICES INC,CMN,007903107,12568,1818800,SH,DFND,1,1818800,0,0,Call
ADVANCED MICRO DEVICES INC,CMN,007903107,738,106808,SH,DFND,2,106808,0,0,
ADVANCED SEMICONDUCTOR ENGR,CMN,00756M404,459,77697,SH,DFND,1,77697,0,0,
ADVANCEPIERRE FOODS HLDGS IN,CMN,00782L107,1132,41084,SH,DFND,1,40984,0,100,
ADVANCEPIERRE FOODS HLDGS IN,CMN,00782L107,48969,1776821,SH,DFND,2,1674345,0,102476,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,174,24794,SH,DFND,1,24794,0,0,
ADVANTAGE OIL & GAS LTD,CMN,00765F101,75,10600,SH,DFND,1,10600,0,0,Put
ADVANTAGE OIL & GAS LTD,CMN,00765F101,51,7300,SH,DFND,1,7300,0,0,Call
ADVANTAGE OIL & GAS LTD,CMN,00765F101,301,42800,SH,DFND,2,42800,0,0,
ADVERUM BIOTECHNOLOGIES INC,CMN,00773U108,135,32773,SH,DFND,1,32773,0,0,
ADVISORSHARES TR,CMN,00768Y826,543,19692,SH,DFND,1,19692,0,0,
ADVISORY BRD CO,CMN,00762W107,15959,356707,SH,DFND,1,356707,0,0,
ADVISORY BRD CO,CMN,00762W107,2127,47545,SH,DFND,2,47545,0,0,
AECOM,CMN,00766T100,13910,467876,SH,DFND,1,467876,0,0,
AECOM,CMN,00766T100,149,5000,SH,DFND,1,5000,0,0,Call
AECOM,CMN,00766T100,113,3800,SH,DFND,1,3800,0,0,Put
AECOM,CMN,00766T100,11683,392954,SH,DFND,2,388136,0,4818,
AEGEAN MARINE PETROLEUM NETW,CMN,Y0017S102,1687,168746,SH,DFND,1,168746,0,0,
AEGERION PHARMACEUTICALS INC,CMN,00767E102,649,218481,SH,DFND,1,218481,0,0,
AEGION CORP,CMN,00770F104,576,30205,SH,DFND,1,24610,0,5595,
AEGION CORP,CMN,00770F104,3858,202300,SH,DFND,2,202300,0,0,
AEGLEA BIOTHERAPEUTICS INC,CMN,00773J103,212,33026,SH,DFND,1,33026,0,0,
AEGON N V,CMN,007924103,477,123501,SH,DFND,1,80994,0,42507,
AEGON N V,CMN,007924103,2618,678261,SH,DFND,2,678261,0,0,
AEGON N V,CMN,007924103,149,38647,SH,DFND,6,38647,0,0,
AEMETIS INC,CMN,00770K202,23,21651,SH,DFND,1,21651,0,0,
AEP INDS INC,CMN,001031103,2255,20620,SH,DFND,1,20620,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,10106,262569,SH,DFND,1,262569,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,7398,192200,SH,DFND,1,192200,0,0,Put
AERCAP HOLDINGS NV,CMN,N00985106,8818,229100,SH,DFND,1,229100,0,0,Call
AERCAP HOLDINGS NV,CMN,N00985106,12254,318374,SH,DFND,2,281639,0,36735,
AERCAP HOLDINGS NV,CMN,N00985106,520,13501,SH,DFND,3,13501,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,291,7573,SH,DFND,6,7573,0,0,
AERCAP HOLDINGS NV,CMN,N00985106,457,11872,SH,OTR,"6,2",0,11872,0,
AERIE PHARMACEUTICALS INC,CMN,00771V108,9731,257842,SH,DFND,1,257842,0,0,
AERIE PHARMACEUTICALS INC,CMN,00771V108,1887,50000,SH,DFND,1,50000,0,0,Call
AEROHIVE NETWORKS INC,CMN,007786106,106,17450,SH,DFND,1,7450,0,10000,
AEROJET ROCKETDYNE HLDGS INC,CMN,007800105,356,20243,SH,DFND,1,20243,0,0,
AEROVIRONMENT INC,CMN,008073108,30649,1255573,SH,DFND,2,1255573,0,0,
AES CORP,CMN,00130H105,29207,2272899,SH,DFND,1,1398090,0,874809,
AES CORP,CMN,00130H105,155,12100,SH,DFND,1,12100,0,0,Put
AES CORP,CMN,00130H105,135,10500,SH,DFND,1,10500,0,0,Call
AES CORP,CMN,00130H105,52145,4058009,SH,DFND,2,3902221,0,155788,
AES CORP,CMN,00130H105,1572,122370,SH,DFND,3,221,0,122149,
AES CORP,CMN,00130H105,914,71135,SH,DFND,6,71135,0,0,
AES CORP,CMN,00130H105,1023,79624,SH,OTR,"6,2",0,79624,0,
AETNA INC NEW,CMN,00817Y108,80701,699009,SH,DFND,1,698349,0,660,
AETNA INC NEW,CMN,00817Y108,38445,333000,SH,DFND,1,333000,0,0,Put
AETNA INC NEW,CMN,00817Y108,31529,273100,SH,DFND,1,273100,0,0,Call
AETNA INC NEW,CMN,00817Y108,130729,1132343,SH,DFND,2,1101478,0,30865,
AETNA INC NEW,CMN,00817Y108,2286,19799,SH,DFND,6,19799,0,0,
AETNA INC NEW,CMN,00817Y108,392,3395,SH,OTR,"6,2",0,3395,0,
AFFILIATED MANAGERS GROUP,CMN,008252108,12152,83981,SH,DFND,1,38629,0,45352,
AFFILIATED MANAGERS GROUP,CMN,008252108,289,2000,SH,DFND,1,2000,0,0,Call
AFFILIATED MANAGERS GROUP,CMN,008252108,478,3300,SH,DFND,1,3300,0,0,Put
AFFILIATED MANAGERS GROUP,CMN,008252108,183263,1266500,SH,DFND,2,1194645,0,71855,
AFFILIATED MANAGERS GROUP,CMN,008252108,43394,299887,SH,DFND,3,14,0,299873,
AFFILIATED MANAGERS GROUP,CMN,008252108,2517,17393,SH,DFND,4,0,0,17393,
AFFILIATED MANAGERS GROUP,CMN,008252108,249,1721,SH,DFND,6,1721,0,0,
AFFILIATED MANAGERS GROUP,CMN,008252108,330,2281,SH,OTR,"6,2",0,2281,0,
AFFIMED N V,CMN,N01045108,149,53748,SH,DFND,1,53748,0,0,
AFLAC INC,CMN,001055102,182963,2545756,SH,DFND,1,2536027,0,9729,
AFLAC INC,CMN,001055102,48426,673800,SH,DFND,1,673800,0,0,Call
AFLAC INC,CMN,001055102,4743,66000,SH,DFND,1,66000,0,0,Put
AFLAC INC,CMN,001055102,34871,485201,SH,DFND,2,480430,0,4771,
AFLAC INC,CMN,001055102,2017,28059,SH,DFND,6,28059,0,0,
AG MTG INVT TR INC,CMN,001228105,229,14510,SH,DFND,1,14510,0,0,
AG MTG INVT TR INC,CMN,001228105,192,12190,SH,DFND,2,12190,0,0,
AGCO CORP,CMN,001084102,38097,772442,SH,DFND,1,772042,0,400,
AGCO CORP,CMN,001084102,242,4900,SH,DFND,1,4900,0,0,Call
AGCO CORP,CMN,001084102,523,10600,SH,DFND,1,10600,0,0,Put
AGCO CORP,CMN,001084102,3600,72999,SH,DFND,2,68050,0,4949,
AGCO CORP,CMN,001084102,208,4222,SH,DFND,6,4222,0,0,
AGENUS INC,CMN,00847G705,195,27091,SH,DFND,1,27091,0,0,
AGENUS INC,CMN,00847G705,118,16477,SH,DFND,2,16477,0,0,
AGILENT TECHNOLOGIES INC,CMN,00846U101,98099,2083214,SH,DFND,1,2068487,0,14727,
AGILENT TECHNOLOGIES INC,CMN,00846U101,1191,25300,SH,DFND,1,25300,0,0,Call
AGILENT TECHNOLOGIES INC,CMN,00846U101,556,11800,SH,DFND,1,11800,0,0,Put
AGILENT TECHNOLOGIES INC,CMN,00846U101,122887,2609613,SH,DFND,2,2463791,0,145822,
AGILENT TECHNOLOGIES INC,CMN,00846U101,484,10286,SH,DFND,6,10286,0,0,
AGILENT TECHNOLOGIES INC,CMN,00846U101,288,6116,SH,OTR,"6,2",0,6116,0,
AGILYSYS INC,CMN,00847J105,175,15695,SH,DFND,1,15695,0,0,
AGIOS PHARMACEUTICALS INC,CMN,00847X104,1951,36932,SH,DFND,1,36850,0,82,
AGIOS PHARMACEUTICALS INC,CMN,00847X104,1092,20675,SH,DFND,2,20675,0,0,
AGNICO EAGLE MINES LTD,CMN,008474108,17953,331351,SH,DFND,1,331301,0,50,
AGNICO EAGLE MINES LTD,CMN,008474108,7704,142200,SH,DFND,1,142200,0,0,Put
AGNICO EAGLE MINES LTD,CMN,008474108,17955,331400,SH,DFND,1,331400,0,0,Call
AGNICO EAGLE MINES LTD,CMN,008474108,6989,128998,SH,DFND,2,128184,0,814,
AGNICO EAGLE MINES LTD,CMN,008474108,657,12123,SH,DFND,3,12123,0,0,
AGREE REALTY CORP,CMN,008492100,2853,57713,SH,DFND,1,57713,0,0,
AGRIUM INC,CMN,008916108,10598,116865,SH,DFND,1,116845,0,20,
AGRIUM INC,CMN,008916108,2231,24600,SH,DFND,1,24600,0,0,Put
AGRIUM INC,CMN,008916108,2104,23200,SH,DFND,1,23200,0,0,Call
AGRIUM INC,CMN,008916108,5871,64740,SH,DFND,2,64389,0,351,
AGRIUM INC,CMN,008916108,38161,420789,SH,DFND,3,420789,0,0,
AIR INDS GROUP,CMN,00912N205,49,10797,SH,DFND,1,10797,0,0,
AIR LEASE CORP,CMN,00912X302,9356,327357,SH,DFND,1,327357,0,0,
AIR LEASE CORP,CMN,00912X302,169,5900,SH,DFND,1,5900,0,0,Put
AIR LEASE CORP,CMN,00912X302,51,1800,SH,DFND,1,1800,0,0,Call
AIR LEASE CORP,CMN,00912X302,1286,44998,SH,DFND,2,44998,0,0,
AIR METHODS CORP,CMN,009128307,2105,66854,SH,DFND,1,66854,0,0,
AIR METHODS CORP,CMN,009128307,54664,1735904,SH,DFND,2,1690385,0,45519,
AIR METHODS CORP,CMN,009128307,254,8056,SH,DFND,6,8056,0,0,
AIR PRODS & CHEMS INC,CMN,009158106,161808,1076280,SH,DFND,1,1062650,0,13630,
AIR PRODS & CHEMS INC,CMN,009158106,27046,179900,SH,DFND,1,179900,0,0,Put
AIR PRODS & CHEMS INC,CMN,009158106,1579,10500,SH,DFND,1,10500,0,0,Call
AIR PRODS & CHEMS INC,CMN,009158106,95191,633173,SH,DFND,2,591418,0,41755,
AIR PRODS & CHEMS INC,CMN,009158106,1224,8141,SH,DFND,6,8141,0,0,
AIR PRODS & CHEMS INC,CMN,009158106,1237,8225,SH,OTR,"6,2",0,8225,0,
AIR TRANSPORT SERVICES GRP I,CMN,00922R105,5170,360258,SH,DFND,1,360258,0,0,
AIRCASTLE LTD,CMN,G0129K104,4146,208749,SH,DFND,1,208749,0,0,
AIRCASTLE LTD,CMN,G0129K104,958,48222,SH,DFND,2,48222,0,0,
AIRMEDIA GROUP INC,CMN,009411109,315,93378,SH,DFND,1,93378,0,0,
AIXTRON SE,CMN,009606104,104,17199,SH,DFND,1,17199,0,0,
AK STL HLDG CORP,CMN,001547108,1342,277770,SH,DFND,1,277770,0,0,
AK STL HLDG CORP,CMN,001547108,4260,882000,SH,DFND,1,882000,0,0,Call
AK STL HLDG CORP,CMN,001547108,11597,2401000,SH,DFND,1,2401000,0,0,Put
AK STL HLDG CORP,CMN,001547108,571,118288,SH,DFND,2,118288,0,0,
AKAMAI TECHNOLOGIES INC,CNV,00971TAG6,4873,4988000,PRN,DFND,1,4988000,0,0,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,30956,584183,SH,DFND,1,584183,0,0,
AKAMAI TECHNOLOGIES INC,CMN,00971T101,4070,76800,SH,DFND,1,76800,0,0,Put
AKAMAI TECHNOLOGIES INC,CMN,00971T101,6136,115800,SH,DFND,1,115800,0,0,Call
AKAMAI TECHNOLOGIES INC,CMN,00971T101,7550,142472,SH,DFND,2,140366,0,2106,
AKEBIA THERAPEUTICS INC,CMN,00972D105,164,18156,SH,DFND,1,18156,0,0,
AKORN INC,CMN,009728106,20456,750415,SH,DFND,1,750415,0,0,
AKORN INC,CMN,009728106,2659,97537,SH,DFND,2,97537,0,0,
ALAMO GROUP INC,CMN,011311107,2721,41297,SH,DFND,1,41297,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,5981,729415,SH,DFND,1,729415,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,299,36522,SH,DFND,2,36522,0,0,
ALAMOS GOLD INC NEW,CMN,011532108,208,25376,SH,DFND,3,25376,0,0,
ALASKA AIR GROUP INC,CMN,011659109,43363,658419,SH,DFND,1,658419,0,0,
ALASKA AIR GROUP INC,CMN,011659109,915,13900,SH,DFND,1,13900,0,0,Put
ALASKA AIR GROUP INC,CMN,011659109,1923,29200,SH,DFND,1,29200,0,0,Call
ALASKA AIR GROUP INC,CMN,011659109,69490,1055122,SH,DFND,2,995826,0,59296,
ALASKA AIR GROUP INC,CMN,011659109,472,7173,SH,DFND,6,7173,0,0,
ALASKA AIR GROUP INC,CMN,011659109,926,14065,SH,OTR,"6,2",0,14065,0,
ALASKA COMMUNICATIONS SYS GR,CMN,01167P101,34,19581,SH,DFND,1,19581,0,0,
ALBANY INTL CORP,CMN,012348108,382,9012,SH,DFND,1,9012,0,0,
ALBANY INTL CORP,CMN,012348108,396,9349,SH,DFND,2,9349,0,0,
ALBANY INTL CORP,CMN,012348108,254,5992,SH,DFND,6,5992,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,662,40083,SH,DFND,1,40083,0,0,
ALBANY MOLECULAR RESH INC,CMN,012423109,588,35612,SH,DFND,2,35612,0,0,
ALBEMARLE CORP,CMN,012653101,55589,650238,SH,DFND,1,625933,0,24305,
ALBEMARLE CORP,CMN,012653101,41360,483800,SH,DFND,1,483800,0,0,Call
ALBEMARLE CORP,CMN,012653101,10861,127040,SH,DFND,2,125804,0,1236,
ALBEMARLE CORP,CMN,012653101,216,2530,SH,DFND,3,2530,0,0,
ALCENTRA CAP CORP,CMN,01374T102,215,16569,SH,DFND,1,16569,0,0,
ALCOA INC,CMN,013817309,1398,42760,SH,DFND,1,42760,0,0,
ALCOA INC,CMN,013817101,44775,4415701,SH,DFND,1,4398301,0,17400,
ALCOA INC,CMN,013817101,10915,1076400,SH,DFND,1,1076400,0,0,Put
ALCOA INC,CMN,013817101,17023,1678800,SH,DFND,1,1678800,0,0,Call
